gamma1,gamma2,alpha,nu
0.6326530612244898,3.7551020408163263,0.8137749090214195,6.0145508185211
0.6326530612244898,3.836734693877551,0.8029890802682708,5.9650690673195905
0.6326530612244898,3.9183673469387754,0.7926286751903348,5.9179631903817995
0.6326530612244898,4.0,0.7826698640689638,5.873065793025376
0.6836734693877551,0.0,1.8576429804266645,339.7825805169615
0.6836734693877551,0.08163265306122448,1.9797564064210134,332.63567680667336
0.6836734693877551,0.16326530612244897,31.37963234518169,342.5406646320123
0.6836734693877551,0.24489795918367346,2.27550536687035,338.81068970089694
0.6836734693877551,0.32653061224489793,33.9514507994774,332.78511674487686
0.6836734693877551,0.4081632653061224,33.36187044984654,316.89021320050784
0.6836734693877551,0.4897959183673469,2.8604536085136876,342.46207688855884
0.6836734693877551,0.5714285714285714,2.9846949161872276,175.86894748719317
0.6836734693877551,0.6530612244897959,2.7813763979903294,64.08320802550472
0.6836734693877551,0.7346938775510203,2.6058512660970083,40.1229770824344
0.6836734693877551,0.8163265306122448,2.4526187105931974,29.69744876656609
0.6836734693877551,0.8979591836734693,2.317607977034657,23.87486802291745
0.6836734693877551,0.9795918367346939,2.1977244665385847,20.16465889557609
0.6836734693877551,1.0612244897959182,2.0905619929592003,17.597980011237013
0.6836734693877551,1.1428571428571428,1.9942137101809718,15.719519975825728
0.6836734693877551,1.2244897959183672,1.9071439327016584,14.287081394568686
0.6836734693877551,1.3061224489795917,1.8280988005648668,13.159971898165663
0.6836734693877551,1.3877551020408163,1.7560424566853436,12.25088742690638
0.6836734693877551,1.4693877551020407,1.6901104263797109,11.502796644218456
0.6836734693877551,1.5510204081632653,1.6295748746136152,10.87687817398367
0.6836734693877551,1.6326530612244896,1.5738182454557623,10.345799572568184
0.6836734693877551,1.7142857142857142,1.5223129480921918,9.88976781113811
0.6836734693877551,1.7959183673469385,1.4746054671375062,9.494103521388864
0.6836734693877551,1.8775510204081631,1.4303037898306161,9.147694584148024
0.6836734693877551,1.9591836734693877,1.3890673406245366,8.84197834493112
0.6836734693877551,2.0408163265306123,1.3505988459638434,8.570253026709953
0.6836734693877551,2.1224489795918364,1.3146377048802425,8.327200512062754
0.6836734693877551,2.204081632653061,1.2809545406395122,8.108548505920977
0.6836734693877551,2.2857142857142856,1.2493466950516396,7.910826836786694
0.6836734693877551,2.36734693877551,1.2196344814984903,7.731188668133833
0.6836734693877551,2.4489795918367343,1.1916580443365181,7.567277342843499
0.6836734693877551,2.530612244897959,1.1652747215106927,7.417125836699282
0.6836734693877551,2.6122448979591835,1.1403568098728374,7.279079898856981
0.6836734693877551,2.693877551020408,1.1167896730977227,7.1517386151107125
0.6836734693877551,2.7755102040816326,1.0944701247881816,7.033907976030576
0.6836734693877551,2.8571428571428568,1.0733050454753144,6.924564250390087
0.6836734693877551,2.9387755102040813,1.0532101942188443,6.822824838284418
0.6836734693877551,3.020408163265306,1.0341091836196346,6.727924886584832
0.6836734693877551,3.1020408163265305,1.0159325930873067,6.639198383465747
0.6836734693877551,3.1836734693877546,0.9986171989368909,6.5560627661465025
0.6836734693877551,3.265306122448979,0.9821053039553523,6.478006305403492
0.6836734693877551,3.346938775510204,0.9663441518028346,6.404577701638507
0.6836734693877551,3.4285714285714284,0.951285414028435,6.335377454675006
0.6836734693877551,3.510204081632653,0.9368847394620768,6.270050665493935
0.6836734693877551,3.591836734693877,0.9231013573111553,6.208281001225492
0.6836734693877551,3.6734693877551017,0.9098977266838828,6.1497856105842565
0.6836734693877551,3.7551020408163263,0.89723922632583,6.094310820227121
0.6836734693877551,3.836734693877551,0.885093879302066,6.041628476075276
0.6836734693877551,3.9183673469387754,0.8734321081221291,5.991532819936969
0.6836734693877551,4.0,0.8622265164739858,5.943837812706675
0.7346938775510203,0.0,1.9167906054137602,336.3123611568733
0.7346938775510203,0.08163265306122448,2.0784748069608794,339.81604691935615
0.7346938775510203,0.16326530612244897,26.533696990525712,338.665894159945
0.7346938775510203,0.24489795918367346,25.752288886953735,321.84898714227813
0.7346938775510203,0.32653061224489793,28.934903343427855,306.1728452656089
0.7346938775510203,0.4081632653061224,2.7780697086174206,343.04014551905726
0.7346938775510203,0.4897959183673469,3.0090115605320613,341.93661002949807
0.7346938775510203,0.5714285714285714,3.293755850078589,338.79019244454366
0.7346938775510203,0.6530612244897959,3.259929904597408,113.18483723887302
0.7346938775510203,0.7346938775510203,3.0300778157722625,55.04896163269201
0.7346938775510203,0.8163265306122448,2.833573904928357,37.081389019162
0.7346938775510203,0.8979591836734693,2.6633232296229723,28.355783336955753
0.7346938775510203,0.9795918367346939,2.514207245437024,23.209063397355724
0.7346938775510203,1.0612244897959182,2.3824185333294867,19.81966951611254
0.7346938775510203,1.1428571428571428,2.265051649084534,17.42251187554903
0.7346938775510203,1.2244897959183672,2.159841130408198,15.640047684126701
0.7346938775510203,1.3061224489795917,2.0649878621320816,14.264486262635067
0.7346938775510203,1.3877551020408163,1.9790405171466392,13.17203410844251
0.7346938775510203,1.4693877551020407,1.900812444869947,12.284357440987073
0.7346938775510203,1.5510204081632653,1.8293220328814437,11.549479501949637
0.7346938775510203,1.6326530612244896,1.763749004334709,10.931564018868869
0.7346938775510203,1.7142857142857142,1.7034017847916576,10.405108876570596
0.7346938775510203,1.7959183673469385,1.647692718251676,9.951477780460163
0.7346938775510203,1.8775510204081631,1.596118955802641,9.5567405321273
0.7346938775510203,1.9591836734693877,1.548247515986143,9.210279899842345
0.7346938775510203,2.0408163265306123,1.5037034629096362,8.903865335914093
0.7346938775510203,2.1224489795918364,1.4621604481949946,8.631020677661175
0.7346938775510203,2.204081632653061,1.4233330700754965,8.386582456681017
0.7346938775510203,2.2857142857142856,1.3869706462846858,8.166385004936553
0.7346938775510203,2.36734693877551,1.3528520967649043,7.967031853848861
0.7346938775510203,2.4489795918367343,1.3207817143700118,7.7857270526698645
0.7346938775510203,2.530612244897959,1.2905856375090907,7.6201488820388565
0.7346938775510203,2.6122448979591835,1.2621089005479684,7.4683540322237505
0.7346938775510203,2.693877551020408,1.2352129452684817,7.328704031378124
0.7346938775510203,2.7755102040816326,1.2097735188907972,7.199808118145801
0.7346938775510203,2.8571428571428568,1.1856788839949028,7.080478444951619
0.7346938775510203,2.9387755102040813,1.162828290754229,6.9696946169785425
0.7346938775510203,3.020408163265306,1.1411306668804868,6.866575380872497
0.7346938775510203,3.1020408163265305,1.1205034900233564,6.7703558410715905
0.7346938775510203,3.1836734693877546,1.1008718137067885,6.680368988437997
0.7346938775510203,3.265306122448979,1.0821674230231677,6.5960306213949895
0.7346938775510203,3.346938775510204,1.0643281003892908,6.516826956866986
0.7346938775510203,3.4285714285714284,1.0472969850652283,6.442304389590498
0.7346938775510203,3.510204081632653,1.0310220127428231,6.3720609789705325
0.7346938775510203,3.591836734693877,1.0154554238498228,6.305739334237823
0.7346938775510203,3.6734693877551017,1.000553330929148,6.243020638128446
0.7346938775510203,3.7551020408163263,0.98627533700667,6.183619602941494
0.7346938775510203,3.836734693877551,0.9725841980853392,6.127280194263461
0.7346938775510203,3.9183673469387754,0.9594455239377031,6.073771989979942
0.7346938775510203,4.0,0.9468275122298797,6.022887067572028
0.7857142857142858,0.0,2.0390217566604023,336.2817696553658
0.7857142857142858,0.08163265306122448,2.1694248707728203,339.0896692643305
0.7857142857142858,0.16326530612244897,23.535680348277708,336.9383527593892
0.7857142857142858,0.24489795918367346,23.031762457899212,315.707081799495
0.7857142857142858,0.32653061224489793,2.672422374668155,342.2823914475373
0.7857142857142858,0.4081632653061224,2.9097898808608638,343.11029283233694
0.7857142857142858,0.4897959183673469,3.170378914775777,342.18113588191284
0.7857142857142858,0.5714285714285714,3.479764182283646,331.9902380498952
0.7857142857142858,0.6530612244897959,3.865322448972685,340.7139564557488
0.7857142857142858,0.7346938775510203,3.6026146974071462,86.86033989978388
0.7857142857142858,0.8163265306122448,3.333389953819955,49.220934234523824
0.7857142857142858,0.8979591836734693,3.1065739034371385,34.900931048810804
0.7857142857142858,0.9795918367346939,2.9122937306385457,27.366600592491466
0.7857142857142858,1.0612244897959182,2.743663163242268,22.72601420160738
0.7857142857142858,1.1428571428571428,2.595702608755118,19.585460266484237
0.7857142857142858,1.2244897959183672,2.464702467026493,17.322121568941487
0.7857142857142858,1.3061224489795917,2.347829504370273,15.615822433955689
0.7857142857142858,1.3877551020408163,2.2428736682135146,14.285117816703835
0.7857142857142858,1.4693877551020407,2.1480796549959376,13.219503386382323
0.7857142857142858,1.5510204081632653,2.06203154646209,12.34783895454837
0.7857142857142858,1.6326530612244896,1.983571751197532,11.622260491040182
0.7857142857142858,1.7142857142857142,1.9117427414082349,11.009386648189093
0.7857142857142858,1.7959183673469385,1.845744323936907,10.485231933158419
0.7857142857142858,1.8775510204081631,1.7849017348052036,10.03212312070869
0.7857142857142858,1.9591836734693877,1.7286413909981928,9.636755143812783
0.7857142857142858,2.0408163265306123,1.6764722415116575,9.288923542564289
0.7857142857142858,2.1224489795918364,1.6279711813850677,8.980673879200125
0.7857142857142858,2.204081632653061,1.5827715321510498,8.70571635412124
0.7857142857142858,2.2857142857142856,1.5405538377020205,8.459013925269238
0.7857142857142858,2.36734693877551,1.501038437351364,8.236486763515499
0.7857142857142858,2.4489795918367343,1.4639794197060163,8.034796440085843
0.7857142857142858,2.530612244897959,1.429159660133047,7.851185842740271
0.7857142857142858,2.6122448979591835,1.3963867189435555,7.683358733468458
0.7857142857142858,2.693877551020408,1.3654894276279474,7.529387960379482
0.7857142857142858,2.7755102040816326,1.3363150270378528,7.387644691571746
0.7857142857142858,2.8571428571428568,1.3087267650746994,7.256743258613759
0.7857142857142858,2.9387755102040813,1.2826018428782642,7.1354977262606285
0.7857142857142858,3.020408163265306,1.2578297092109432,7.022887467088518
0.7857142857142858,3.1020408163265305,1.2343105510430297,6.918029503670775
0.7857142857142858,3.1836734693877546,1.21195403631808,6.8201562510183935
0.7857142857142858,3.265306122448979,1.1906782162754685,6.728597398186358
0.7857142857142858,3.346938775510204,1.1704085787214218,6.642765083998639
0.7857142857142858,3.4285714285714284,1.1510772267098643,6.562141688370046
0.7857142857142858,3.510204081632653,1.1326221635590081,6.486269718229002
0.7857142857142858,3.591836734693877,1.1149866685171026,6.414743381966811
0.7857142857142858,3.6734693877551017,1.0981187499413263,6.3472015341135535
0.7857142857142858,3.7551020408163263,1.0819706649942513,6.283321738017333
0.7857142857142858,3.836734693877551,1.0664984966121804,6.222815246168294
0.7857142857142858,3.9183673469387754,1.051661779939717,6.165422737586536
0.7857142857142858,4.0,1.0374231716169162,6.110910682935394
0.8367346938775511,0.0,2.128313714642271,334.3380286674626
0.8367346938775511,0.08163265306122448,2.266509540747329,333.29760569068435
0.8367346938775511,0.16326530612244897,22.948974517641304,330.46746413757756
0.8367346938775511,0.24489795918367346,23.053898966191838,309.1838237554576
0.8367346938775511,0.32653061224489793,2.8499543215730103,342.9216124422831
0.8367346938775511,0.4081632653061224,8.217454651616986,336.7660491458874
0.8367346938775511,0.4897959183673469,4.572092155977799,338.7402791757931
0.8367346938775511,0.5714285714285714,3.69074243466073,337.9866138466249
0.8367346938775511,0.6530612244897959,4.136168354656854,342.25186714571055
0.8367346938775511,0.7346938775510203,4.4602223306564275,199.0609632657208
0.8367346938775511,0.8163265306122448,4.047176543899371,72.54351217224384
0.8367346938775511,0.8979591836734693,3.716464435054998,45.220356885716065
0.8367346938775511,0.9795918367346939,3.4439686378897703,33.30343198570803
0.8367346938775511,1.0612244897959182,3.214525561939098,26.637940049333587
0.8367346938775511,1.1428571428571428,3.0180424976666678,22.385638081735628
0.8367346938775511,1.2244897959183672,2.847494615107215,19.441086930989123
0.8367346938775511,1.3061224489795917,2.6978126614587015,17.28435703851661
0.8367346938775511,1.3877551020408163,2.565228078628759,15.638698615018452
0.8367346938775511,1.4693877551020407,2.446868557641611,14.343250792289295
0.8367346938775511,1.5510204081632653,2.340498119327316,13.298131802068566
0.8367346938775511,1.6326530612244896,2.244344340050398,12.438049008056424
0.8367346938775511,1.7142857142857142,2.156980123950054,11.71852332811093
0.8367346938775511,1.7959183673469385,2.077240680300141,11.1082122328149
0.8367346938775511,1.8775510204081631,2.0041639615703035,10.584397579658233
0.8367346938775511,1.9591836734693877,1.9369470131355668,10.130213876773862
0.8367346938775511,2.0408163265306123,1.8749134388898308,9.732880925687175
0.8367346938775511,2.1224489795918364,1.8174887426874113,9.38254035222203
0.8367346938775511,2.204081632653061,1.7641813794404275,9.071468186688888
0.8367346938775511,2.2857142857142856,1.7145679791746467,8.793528943285812
0.8367346938775511,2.36734693877551,1.6682817051575383,8.543788943441287
0.8367346938775511,2.4489795918367343,1.6250029703640323,8.318237212215502
0.8367346938775511,2.530612244897959,1.5844519636767762,8.113580576274318
0.8367346938775511,2.6122448979591835,1.5463825782100697,7.927090929099082
0.8367346938775511,2.693877551020408,1.5105774373392111,7.756489805458744
0.8367346938775511,2.7755102040816326,1.4768437899897802,7.599860054274086
0.8367346938775511,2.8571428571428568,1.445010098556695,7.455577473950463
0.8367346938775511,2.9387755102040813,1.414923185813381,7.322257344907255
0.8367346938775511,3.020408163265306,1.386445834097523,7.198712209278058
0.8367346938775511,3.1020408163265305,1.3594547547516744,7.083918237089385
0.8367346938775511,3.1836734693877546,1.3338388620246653,6.976988212761287
0.8367346938775511,3.265306122448979,1.3094977986619902,6.877149673685642
0.8367346938775511,3.346938775510204,1.2863406712759535,6.783727093135422
0.8367346938775511,3.4285714285714284,1.264284961047552,6.696127263625147
0.8367346938775511,3.510204081632653,1.2432555819250826,6.61382723175668
0.8367346938775511,3.591836734693877,1.2231840633917863,6.536364281617177
0.8367346938775511,3.6734693877551017,1.2040078389087785,6.463327573697114
